Semester,Session,Batch,Matric No.,Feedback,Feedback 2,Score,Sentiment,Rating
2,2020/2021,8,S2018292,"Time really ßies and here comes to the end of this course. Throughout this courses I have learned the basic yet profound idea of data science knowledge and how to be a competent and ethical data scientist. This attributes to Dr Salimah and her effort to make the course interesting and useful for us. Frankly speaking I always like the online class method since I could access to the knowledge with my own pace. However, the shortcoming for this would be lack of interaction in the class. Hence I hope there will be combination of online class and physical class for new coming students after this Covid-19 pandemic. Thank to Dr Salimah and all my friends in this course. All the best and stay healthy.",time really ßies come end throughout learned basic yet profound idea knowledge competent ethical scientist attribute effort make interesting useful frankly speaking always like online method since access knowledge pace however shortcoming lack interaction hence hope combination online physical new coming student covid-19 pandemic thank friend best stay healthy,0.9774,Positive,4.95
2,2020/2021,8,17218822,"I am grateful to be able to be in this course as part of my Master in Data Science journey. This course had help me in building a good foundation in practicing data science. With the completion of this course, I have a better understanding on data science process, data ethics and also data story telling which is greatly useful for an aspiring data scientist. Thanks a lot, Dr! All the best and see you in campus!  Best Regards!",grateful able part master journey help building good foundation practicing completion better understanding process ethic story telling greatly useful aspiring scientist thanks lot best see campus best regard,0.9776,Positive,4.96
2,2020/2021,8,S2017968,"It has been great being taught by DR Salimah! Dr has been a great lecturer and I learnt being more attentive and take instructions seriously with her. She is also a meticulous person which is something I look up to. 
Here is something I have before we part: “What is closure if not a clock? Not an end as everyone imagined, but a beginning.” I hope our paths crossed again in the future!",great taught great lecturer learnt attentive instruction seriously meticulous person something look something part “what closure clock end everyone imagined beginning ” hope path crossed future,0.886,Positive,4.77
1,2021/2022,9,S2115562,"This is a very interesting course and is suitable for student who just enrolled into Master of Data Science. Thank you Dr. Salimah for your dedication in teaching this subject, as well as the create the fun yet informative weekly quiz session! I enjoy this course a lot.",interesting suitable student enrolled master thank dedication teaching subject well create fun yet informative weekly session enjoy lot,0.9313,Positive,4.86
1,2021/2022,9,S2125991,An ok quick introduction to DS. Could have been better if given the freedom to choose the programming language or tools when completing the task. Thanks and hoping best for the next semester.,ok quick introduction better given freedom choose programming language tool completing task thanks hoping best next,0.9595,Positive,4.92
1,2021/2022,9,S2104926,"This course of WQD7001 is the first course of my master's degree. I am very grateful to be able to get Dr. Salimah's serious teaching of this course. Through this course, I have a better understanding of the principles of data science, I believe it will be of great help for my continued study. I am also very happy to meet new friends in this class, and I am also very happy to see the sharing of many excellent students. Thank you all.",wqd7001 first master's degree grateful able get salimah's serious teaching better understanding principle believe great help continued study happy meet new friend happy see sharing many excellent student thank,0.9849,Positive,4.97
1,2021/2022,9,S2037601,"Cool intro course. Difficulty level is just nice: not too easy, but not too challenging that it demotivates me. Wishing Dr Salimah the best in life <3",cool intro difficulty level nice easy challenging demotivates wishing best life <3,0.9349,Positive,4.87
1,2021/2022,9,S2031169,"This course is very interesting course. It combines all aspect of being a data scientist including the programming, understanding of what and who are data scientists, and aspects of data mining. The final project was fun to explore. Dr. Salimah has been very helpful throughout the course. It was a great experience to be in her class. Her explanation on the topics are insightful. Thank you.",interesting combine aspect scientist including programming understanding scientist aspect mining final project fun explore helpful throughout great experience explanation topic insightful thank,0.9371,Positive,4.87
1,2021/2022,9,S2024569,"This course provides a good fundamental for MDS program as it had helped me to make sense of the field of data science and the algorithms, processes, methods and data - analytic thinking. The weekly quiz definitely kept us on our toes; to always refresh chapters that we had learned the previous week.

Thank you Dr Salimah for your time and knowledge sharing during this entire lecture period! I look forward to utilize the skills gained to the following semesters.",provides good fundamental program helped make sense field algorithm process method analytic thinking weekly definitely kept toe always refresh chapter learned previous week thank time knowledge sharing entire lecture period look forward utilize skill gained following,0.91,Positive,4.82
1,2021/2022,9,S2043163,"WQD7001 is generally a crucial subject in the path of being a Data Scientist as it covers all the basics that a Data Scientist needed. With this being said, WQD7001 have helped me digest course materials from other subjects better. As for the lecture sessions, I find it interesting with Dr Salimah giving us quiz every week which helps me refresh my memory on topics learnt from previous weeks. Dr Salimah has also shown that she is passionate to teach us this unit. This can be seen with her making her own slides for each class sessions. Lastly, I would like to say thank you to Dr Salimah for her dedication and I have a really fun experience in this subject.",wqd7001 generally crucial subject path scientist cover basic scientist needed said wqd7001 helped digest material subject better lecture session find interesting giving every week help refresh memory topic learnt previous week shown passionate teach unit seen making slide session lastly like say thank dedication really fun experience subject,0.967,Positive,4.93
1,2021/2022,9,S2118371,"Thanks doctor Salimah for this wonderful experience! I learnt a lot and really enjoy it! WQD7001 is my first class in UM, and before that, I feel so nervous because I'm not so confident about my English and I don't have relate background. Luckily, Dr Salimah you are so patient and give us quizzes before each class. It helps me to know what I need to improve. Besides I meet so many wonderful classmates. We create a shiny APP together and they helped me a lot when I am in trouble. Thank you everyone! Time past so fast. It seems I just introduce myself yesterday but it already in 2022 now. For our Chinese students, Chinese New year is coming and I wish everyone a happy new year!",thanks doctor wonderful experience learnt lot really enjoy wqd7001 first feel nervous i'm confident english relate background luckily patient give help know need improve besides meet many wonderful classmate create together helped lot trouble thank everyone time past fast seems introduce yesterday already 2022 chinese student chinese new year coming wish everyone happy new year,0.985,Positive,4.97
1,2021/2022,9,S2002035,Wqd7001 is a really useful course in a master of data science. I especially want to thanks doctor Salimah for this wonderful experience of teaching methods now I can say I learn from data science basis to from there application and used of data science in real-time environment. I am from it background but I haven’t learn that much about the data science before that I learn in this subject the most important tutorial are really help me to improve my skills in data science. In the end I want to say thank you all my classes mates it’s really a wonderful experience to study with you.,wqd7001 really useful master especially want thanks doctor wonderful experience teaching method say learn basis application used real-time environment background haven’t learn much learn subject important tutorial really help improve skill end want say thank mate it’s really wonderful experience study,0.9762,Positive,4.95
1,2021/2022,9,17218964,"WQD7001 is generally a great introduction to the vast realm of data science. To be honest, I feel much more confident now to take on other subjects in the MDS course.

Personally, I feel that this subject requires much more efforts to complete compared to the other subjects I'm taking this semester, not because of the level of difficulty, but because of the time it requires to digest the new concepts and different materials we are provided every week, tutorials almost every week, assignments, assessments, and whatnot. As a working adult myself, I find it quite challenging to cope up with the work. I guess, self-discipline is really important here -- probably a small piece of advice for the future students.

Other than that, I'm glad that I got to know my first few MDS friends in this subject and we had a really fun time building the R shiny application (it's the KFC Temperature by the way, haha).

All in all, I had a fantastic experience taking this subject. Thanks Dr. Salimah for everything.",wqd7001 generally great introduction vast realm honest feel much confident subject personally feel subject requires much effort complete compared subject i'm taking level difficulty time requires digest new concept different material provided every week tutorial almost every week assignment assessment whatnot working adult find quite challenging cope work guess self-discipline really important -- probably small piece advice future student i'm glad got know first friend subject really fun time building application (it's kfc temperature way haha) fantastic experience taking subject thanks everything,0.9808,Positive,4.96
1,2021/2022,9,17070213,"Assalamualaikum and hi,

First of all I would like to say thank you to Dr Salimah for your amazing commitment and dedication to teach us in this
subject. I also would like to say thank you to all my friends especially my group members for the meaningful time
working together as the newbie to the DS.

To be honest, the learning process is a quite tough for me as someone who comes from non-IT background, and yet I learned in a hard way and try to cope with the timeframe to grasp the knowledge and the commitment with the lab tutorial, assignment and weekly quiz assessment but thankfully, we survived.

Overall I really appreciate the learning journey along the PDS course, github, R programming, Shiny apps and Slidify. Thank you for supplying number of e books for our future reference too and adding values in shaping the foundation with the DS knowledge!",assalamualaikum first like say thank amazing commitment dedication teach subject like say thank friend especially group member meaningful time working together newbie honest learning process quite tough someone come non-it background yet learned hard way try cope timeframe grasp knowledge commitment lab tutorial assignment weekly assessment thankfully survived overall really appreciate learning journey along pd github programming apps slidify thank supplying number e book future reference adding value shaping foundation knowledge,0.9892,Positive,4.98
1,2021/2022,9,S2106183,"First of all, I would like to thank Dr.Salimah for teaching me this subject. I appreciate what I have learned from the principle of data science. Before attending this subject, I only think data science is a domain that just utilize the data, do modeling and deploy the model. However, after learning this subject, I learn that data science is not just doing analysis and modeling, but it also needs us to understand the problem and solve in ethical manner. Data science is the combination of art and science to generate insight. Thank you for your enlightenment.",first like thank teaching subject appreciate learned principle attending subject think domain utilize modeling deploy model however learning subject learn analysis modeling need understand problem solve ethical manner combination art generate insight thank enlightenment,0.891,Positive,4.78
1,2021/2022,9,S2037987,"I would like to thank Dr. Salimah from the bottom of my heart for providing much guidance and insights of what Data Science is to us. At first, I was quite nervous due to insufficient knowledge of this field. However, Dr. Salimah's dedication in this course (Formative assessment, tutorials, presentation slides, exams, alternative assessment) helped me to gain interest, knowledge and confidence in comprehending the terms and terminology of data science. Thank you Dr.

Furthermore, I was happy to work with my coursemates in creating the shiny App together. They were amazing to get the job done, even at the last minute of the presentation. Last but not least, I enjoyed the 14 weeks of classes with my classmates. Time indeed flies. Once again thank you Dr. Salimah for this wonderful course for beginners like me.",like thank bottom heart providing much guidance insight first quite nervous due insufficient knowledge field however salimah's dedication (formative assessment tutorial presentation slide exam alternative assessment) helped gain interest knowledge confidence comprehending term terminology thank furthermore happy work coursemates creating together amazing get job done even last minute presentation last least enjoyed week classmate time indeed fly thank wonderful beginner like,0.9826,Positive,4.97
1,2021/2022,9,S2108562,"I learned a lot of basic knowledge about data science from this course, and I benefited a lot from the teacher's patience in class time and time again.",learned lot basic knowledge benefited lot teacher's patience time time,0.0,Neutral,3.0
1,2021/2022,9,S2119167,"I have certainly enjoyed and learned a lot of fundamentals from PDS, progressing further into the world of Data Science. I would want to thank Dr. Salimah for her endless passion in giving us guidance throughout this course and the weekly quiz refresher is definitely a plus point!",certainly enjoyed learned lot fundamental pd progressing world want thank endless passion giving guidance throughout weekly refresher definitely plus point,0.9393,Positive,4.88
1,2021/2022,9,17068721,Thanks Dr. Salimah for providing the overview of data science course and also the chance for r code's hand on. It's nice to have this subject at the very first semester in Master of Data Science. Now I understand more on the fundamental of data science. Great experience!,thanks providing overview chance code's hand nice subject first master understand fundamental great experience,0.9325,Positive,4.86
1,2021/2022,9,S2102673,"It's a good introductory course for MDS. The quiz before each class is beneficial as it allows me to brush up the concepts I've learned from the previous week. The contents of the course explains the basics of a wide variety of topics and it is great as we can identify areas of interest and do further study and possibly specialise in that area.

The group project is slightly challenging as it is my first time using R and Shiny. Thankfully, with enough resources online and helpful teammates, I was able to get through it. Overall it was great learning experience. Thank you Dr Salimah for teaching this course.",good introductory beneficial allows brush concept i've learned previous week content explains basic wide variety topic great identify area interest study possibly specialise area group project slightly challenging first time using thankfully enough resource online helpful teammate able get overall great learning experience thank teaching,0.9761,Positive,4.95
1,2021/2022,9,S2013283,"There is a great course to study for my first into Malay University. Since i am not familiar with any R language, from this class i collect enough knowledge for this. Learned how to deploy a shiny programme, how to do a slide with R and what is the concept of data science. This a woundfuld experience for me to learn about it. Hope this basic knowledge could help me further study in data science. Thanks Dr.",great study first malay university since familiar language collect enough knowledge learned deploy programme slide concept woundfuld experience learn hope basic knowledge help study thanks,0.9118,Positive,4.82
1,2021/2022,9,S2113868,"I am a Chinese student and I remember being very nervous in my first class. Because my English is not very good, I am afraid of not keeping up with the teacher's class progress. But luckily, the teachers I met were really good at teaching, and complicated problems could be expressed through simple narration. The class of the first semester is coming to an end. I hope my teacher can be healthy and happy in the New Year. Finally, through the courses of data science, I found that I paid more and more attention to data and believed that data would really change the way people live in the future.",chinese student remember nervous first english good afraid keeping teacher's progress luckily teacher met really good teaching complicated problem expressed simple narration first coming end hope teacher healthy happy new year finally found paid attention believed really change way people live future,0.9468,Positive,4.89
1,2021/2022,9,S2124360,"Through this course, I have learned many new terms related to the data science field and I have more in depth understanding on how to carry out a data science project. I really appreciate Dr. Salimah efforts in preparing all the slides, it's very comprehensive and consist of many new knowledges that I have never learned before. She also a person who has empathy because she tried her best to answer every students enquiries despite it was during weekends. Thank you Dr. <3",learned many new term related field depth understanding carry project really appreciate effort preparing slide comprehensive consist many new knowledge never learned person empathy tried best answer every student enquiry despite weekend thank <3,0.6885,Positive,4.38
1,2021/2022,9,S2127549,"I would like to thank you to Dr Salimah for her dedication in teaching us this course. This course teach me something about data scientist in which I do not have wide knowledge in. The syllabus are fairly appropriate for a beginner like me and teaches me a lot of insights about data scientist; the hows and whys. Building the shiny apps is one of the hardest, but insightful in which I am grateful. My teammates are incredible people to work with, despite the relentless hours it took for us to build the apps.

Thank you once again!",like thank dedication teaching teach something scientist wide knowledge syllabus fairly appropriate beginner like teach lot insight scientist hows building apps hardest insightful grateful teammate incredible people work despite relentless hour took build apps thank,0.8968,Positive,4.79
1,2021/2022,9,S2107871,"I enjoyed this course and learnt many useful skills such as thinking like a data scientist, scraping, storytelling and building shiny app. This course has strengthened my foundation in data science. Personally, I found the weekly formative assessments effective to recall and revise what I've learnt in the previous week.

Thank you Dr. Salimah and my teammates for this wonderful experience!",enjoyed learnt many useful skill thinking like scientist scraping storytelling building strengthened foundation personally found weekly formative assessment effective recall revise i've learnt previous week thank teammate wonderful experience,0.9628,Positive,4.93
1,2021/2022,9,S2119106,"The course is excellent, and the content is adequate. Our course covered a thorough understanding of data science, including the data processing pipeline. There are many useful links in the slides that Professor provides, including information on all the related topics; we can check them later when we review. I especially like the Tedtalk the professor provided. We can learn many things from it.

Our class will begin with a quiz. This can help us review what we have learned. I found the quiz format to be
extremely original and competitive, which is really interesting. Furthermore, we have tutorials every week, which include a lot of useful information. As an example, we learned how to use GitHub, R, and so forth, which was an important foundation for studying 7004.

The Data Science Ethics course is also very useful because we can gain knowledge and certification at the same time. And by doing the group project, we can learn many useful things. As a whole, the class was excellent, I enjoyed it a lot. Thanks a lot for Dr.Salimah's excellent course.",excellent content adequate covered thorough understanding including processing pipeline many useful link slide professor provides including information related topic check later review especially like tedtalk professor provided learn many thing begin help review learned found format extremely original competitive really interesting furthermore tutorial every week include lot useful information example learned use github forth important foundation studying 7004 ethic useful gain knowledge certification time group project learn many useful thing whole excellent enjoyed lot thanks lot salimah's excellent,0.9928,Positive,4.99
1,2021/2022,9,17172774,I learn a lot in this subject about data science and what to expect for other subjects. Learning R language is definitely a new things for me. I really like those quizzes you conduct at the beginning of the class as it helps to refresh my memory. Thank you so much Dr. for teaching us in this semester!,learn lot subject expect subject learning language definitely new thing really like conduct beginning help refresh memory thank much teaching,0.8655,Positive,4.73
1,2021/2022,9,S2000961,"I have learnt the data science process, app building, story telling and more. In addition, the weekly quiz is good for refreshing the previous week knowledge. Thanks Dr Salimah for put much efforts to make this online class more joyful. 

But might be thinking that, could be possible this class conduct by using other programming language like Python, Go or others. In addition, think that the syllabus could be more including on use cases and hands on application. Thanks.",learnt process building story telling addition weekly good refreshing previous week knowledge thanks put much effort make online joyful might thinking possible conduct using programming language like python go others addition think syllabus including use case hand application thanks,0.9538,Positive,4.91
1,2021/2022,9,S2115305,"Love the fundamentals in data science taught in this class. I am from a non-IT background so understanding fundamentals definitely helps me to visualise paths to be taken to become a data scientist.

Dr seems encouraging us to be a datapreneur. In fact, some tutorials are about coming out with a creative data product. I am no creative nor innovative kind of people so those tutorials do stress me out as I need to squeeze my tiny brain to come out with a product which I have no idea on its practicality or whether it can sell. I would not be taking technical course if I have that creative brain haha. Overall, whole course is meaningful and I do learn a lot about data science.",love fundamental taught non-it background understanding fundamental definitely help visualise path taken become scientist seems encouraging datapreneur fact tutorial coming creative product creative innovative kind people tutorial stress need squeeze tiny brain come product idea practicality whether sell taking technical creative brain haha overall whole meaningful learn lot,0.9826,Positive,4.97
1,2021/2022,9,S2113651,"With zero knowledge on what data science is when I first join the course, I must say that I had learn a lot in this course!!!! Thank you Dr for you dedication and provided us such a good learning experience. You made this very easy to understand. And to my fellow teammates, thanks for all the supportsssss in the assignment. I am so grateful to be in a team with you all.",zero knowledge first join must say learn lot thank dedication provided good learning experience made easy understand fellow teammate thanks support assignment grateful team,0.9524,Positive,4.9
1,2021/2022,9,S2127357,"I found this course very useful as it provided exposure to various data science key concepts that were crucial to building a strong foundation as a data scientist. I've also gained meaningful experience in building a Shiny Data Product. Finally, I would like to take this opportunity to express my gratitude to Dr. Salimah for your great efforts in delivering useful data science knowledge to us.",found useful provided exposure various key concept crucial building strong foundation scientist i've gained meaningful experience building product finally like opportunity express gratitude great effort delivering useful knowledge,0.9769,Positive,4.95
1,2021/2022,9,S2114600,I've learnt the importance of telling a good data story and the principle of data science. The quiz given at the beginning of the lectures made me want to study more! Thanks Dr Salimah for the guidance and the lectures. Thanks teammate for carrying me in the group project and thank you all my fellow classmates. Peace out,i've learnt importance telling good story principle given beginning lecture made want study thanks guidance lecture thanks teammate carrying group project thank fellow classmate peace,0.9477,Positive,4.9
1,2021/2022,9,S2117897,Have learn a lot of knowledge in data science and hands on to deploy an APP by using R. It's grateful to have the teammates that are caring and helpful. Nice to meet you all and Thank you Dr. Salimah for your effort in teaching us.,learn lot knowledge hand deploy using grateful teammate caring helpful nice meet thank effort teaching,0.9477,Positive,4.9
1,2021/2022,9,17193835,"I really want to thank Dr. Salimah for her hard work. The content prepared for each class is very rich and can consolidate knowledge. I believe this course has laid a foundation for my future career. Learned shinny App, script the Web in R and So on. Finally, it was a great pleasure to meet Dr. Salimah and classmates. Thank you and take care all.",really want thank hard work content prepared rich consolidate knowledge believe laid foundation future career learned shinny script web finally great pleasure meet classmate thank care,0.9682,Positive,4.94
1,2021/2022,9,S2109943,"This course has been really helpful in learning the basics of Data Science as a beginner. Specially, how the course has been structured to give the complete overview of the Data Science field. The way professor has guided us systematically and organized all the materials was the best part as a beginner to understand everything easily.

But in my honest opinion the course syllabus is relatively much lengthier than the semester time frame. Due to the pressure of multiple tutorials, assignments and assessments, sometimes it has been difficult to keep pace with the time and ended up getting superficial knowledge about certain topics. If we were provided more time frame, we could have grasped the entire course knowledge with more depth.

Other than this, the outcome of this course has been truly beneficial. By far best learning experience in UM.",really helpful learning basic beginner specially structured give complete overview field way professor guided systematically organized material best part beginner understand everything easily honest opinion syllabus relatively much lengthier time frame due pressure multiple tutorial assignment assessment sometimes difficult keep pace time ended getting superficial knowledge certain topic provided time frame grasped entire knowledge depth outcome truly beneficial far best learning experience,0.9657,Positive,4.93
1,2021/2022,9,17170153,"Git, web scraping and building Shiny App were challenging to me, but I am glad that I made it! WQD7001 is certainly an interesting subject in which we can grasp the basic of data science and think like a Data Scientist. Thank you Dr Salimah and my coursemates for the guidance and support! ☺️🌹",git web scraping building challenging glad made wqd7001 certainly interesting subject grasp basic think like scientist thank coursemates guidance support ☺️🌹,0.9371,Positive,4.87
1,2021/2022,9,S2118080,"This course gave me a deeper understanding of data science. From basic data science fundamentals to visualization, it was a great benefit to me. Specially thanks to Dr. Salimah's lecture, which made me understand data science more thoroughly.",gave deeper understanding basic fundamental visualization great benefit specially thanks salimah's lecture made understand thoroughly,0.875,Positive,4.75
1,2021/2022,9,17218141,"This course enhanced my general knowledge about principles of data science. It provides me with various
knowledge. The quizzes activity before the beginning of lectures are especially useful in letting me know which sections require more study and knowledge-find-out-effort.

However, I faces challenges to grasp concepts at the end of semester, perhaps due to lack of previous exposure. Overall, I appreciate the knowledge studied and hands on experience I went through throughout this class.",enhanced general knowledge principle provides various knowledge activity beginning lecture especially useful letting know section require study knowledge-find-out-effort however face challenge grasp concept end perhaps due lack previous exposure overall appreciate knowledge studied hand experience went throughout,0.796,Positive,4.59
1,2021/2022,9,S2123517,"Good to learn how to code R. I struggled a little bit when starting learning how to code in R. I heard 7004 is about learning R programing, but I didn't get the chance to choose that class this semester which is sad. I think it's better to take both of the class together or take 7004 before this class. Besides about coding, this class also gives me basic idea of Data Science and shows me some techniques used in Data Science. It's going to be handy if someone ask me what is data science after this course.

The quiz is good. Although I always tries to get into the leaderboard, sadly I did not get into once because of the lack of review. P.S. I hope the game music of kahoot can be muted but it is personal preference. In the end, want to thank everyone, dr teammates and classmates. Terima kasih. (Still taking the malay language class)",good learn code struggled little bit starting learning code heard 7004 learning programing get chance choose sad think better together 7004 besides coding give basic idea show technique used going handy someone ask good although always try get leaderboard sadly get lack review hope game music kahoot muted personal preference end want thank everyone teammate classmate terima kasih (still taking malay language class),0.7003,Positive,4.4
1,2021/2022,9,S2110703,"Great stuff learned from this course. A lot of new information gathered and many new experience earned from data science theories and industry knowledge to performing simple projects as a group, which gives a hint of how a data science team should perform.

I suppose a feedback I would share is that the the first tutorial can be demanding and unnecessarily time consuming for an introductory course and first assignment. Asking to create something new for some of us that are novices in this industry was daunting (and well, if I were to create something that has never created before, I'd be rich already). Looking forward to finishing the program! Take care.",great stuff learned lot new information gathered many new experience earned theory industry knowledge performing simple project group give hint team perform suppose feedback share first tutorial demanding unnecessarily time consuming introductory first assignment asking create something new novice industry daunting (and well create something never created i'd rich already) looking forward finishing program care,0.8495,Positive,4.7
1,2021/2022,9,S2117893,"This course is both informative and enjoyable! It enables me, as a novice in data science, to gain a better understanding on the field of study. I also gained a lot of new knowledges, skills and experiences, such as web scarping and making my own Shiny apps.

Really appreciate Dr. Salimah's hard work in conducting this course, as well as my classmates that assist me throughout the journey. Thank you and take care all!",informative enjoyable enables novice gain better understanding field study gained lot new knowledge skill experience web scarping making apps really appreciate salimah's hard work conducting well classmate assist throughout journey thank care,0.9635,Positive,4.93
1,2021/2022,9,S2116489,"A very interesting course! I love the way of learning this subject and even the exam is not in a traditional way. I like the questions that make us think out of the box. I learnt the fundamental of Data Science in this class, knowing all the basic knowledge of data science. It helps me to easy understand the rest of the courses in UM MDS",interesting love way learning subject even exam traditional way like question make think box learnt fundamental knowing basic knowledge help easy understand rest,0.9325,Positive,4.86
1,2021/2022,9,S2025541,"Enhanced my knowledge in Data Science, and the course material is structed well. Just too much tutorial :p. The quiz start in the beginning of the class is very useful, totally recommended this section",enhanced knowledge material structed well much tutorial start beginning useful totally recommended section,0.7264,Positive,4.45
1,2021/2022,9,S2100331,"To be honest, I really like this class. This is the first lesson I have entered. I think the teacher is very nice and patient, sometimes the expression is also super cute hahaha🤩, for me, a computerBasis is not good person, I have learned the R language and learned some theoretical knowledge of data science, and I also enhance my English level, I like this class!!",honest really like first lesson entered think teacher nice patient sometimes expression super cute hahaha🤩 computerbasis good person learned language learned theoretical knowledge enhance english level like,0.9661,Positive,4.93
1,2021/2022,9,S2110228,"Diving into the realm of data science without any IT background was and is nerve-racking. This course helps novices like me to understand the terminology used in DS better, the language R, tools used; such as shiny app, Rpubs, github, and many more. Not only that, each note were great and easy to understand together with all the extra articles, websites, and video provided. It able me to widen my knowledge in PDS. Thank you Dr. for your time and effort in helping us understand this course!",diving realm without background nerve-racking help novice like understand terminology used better language tool used rpubs github many note great easy understand together extra article website video provided able widen knowledge pd thank time effort helping understand,0.9342,Positive,4.87
1,2021/2022,9,S2036176,A great course that teaches me the basic knowledge of data science.,great teach basic knowledge,0.6249,Positive,4.25
1,2021/2022,9,S2112950,"Hi friends. My experience in learning this course was excellent until my brother passed away recently in Week 11. As a customary, I need to stay in my village for three weeks of mourning. Within this period, I have zero internet connection unless driving to town which usually take 1hr drive from my village. It was devastating to catch up.

Despite my situation, I am grateful for having understanding lecturers and groupmates. Dr. Salimah is a very understanding lecturer apart from being an excellent educator for this course with her effective assessments and sufficient materials. At least I know how to code with R now 😄. Thank you so much Dr. Salimah and enjoy your retirement soon.",friend experience learning excellent brother passed away recently week 11 customary need stay village three week mourning within period zero internet connection unless driving town usually 1hr drive village devastating catch despite situation grateful understanding lecturer groupmates understanding lecturer apart excellent educator effective assessment sufficient material least know code 😄 thank much enjoy retirement soon,0.8664,Positive,4.73
1,2021/2022,9,S2042115,"This subject has taught me a little bit of everything about Data Science, from the fundamental knowledges, principles, framework, best practices of DS, collaboration between group members to build a data product and finally to showcase our data product.

I am happy to be in the class with a passionate educator throughout the semester. Although, I must admit that the tutorials and assessments introduced in this subject are very time consuming to get it done, but still I am grateful to Dr. Salimah and all course mates that helps to build this wonderful learning experience.",subject taught little bit everything fundamental knowledge principle framework best practice collaboration group member build product finally showcase product happy passionate educator throughout although must admit tutorial assessment introduced subject time consuming get done still grateful mate help build wonderful learning experience,0.9702,Positive,4.94
1,2021/2022,9,17192245,"Personally, I really enjoyed and learnt a lot from this course especially how to develop a shiny app and deploy it. It also gave me a good understanding of data science. Thank you Dr. Salimah and everyone.",personally really enjoyed learnt lot especially develop deploy gave good understanding thank everyone,0.8399,Positive,4.68
1,2021/2022,9,17197465,"Had learnt so much from theories to hands on with R, not to mention about shiny app and the slides in R. A great experience. Thank you!",learnt much theory hand mention slide great experience thank,0.8689,Positive,4.74
1,2021/2022,9,17220022,Very useful course. It gives me a basic understanding of the data science.,useful give basic understanding,0.4404,Positive,3.88
1,2021/2022,9,S2105707,"For me, this course provide what it should be provided and it is also nice to learn R, shiny apps(for me, it is something new). The cons of the course is that it try to cover everything into this course, which is quite hard to grap the ideas for all, so maybe can focus on certain topics that is important or basic that really important for data science student to learn. Overall, it's nice experience to learn in this class.",provide provided nice learn apps(for something new) con try cover everything quite hard grap idea maybe focus certain topic important basic really important student learn overall nice experience learn,0.8228,Positive,4.65
1,2021/2022,9,S2124307,Thanks a lot to this course which let me learn a lot and have the chance to hand on doing an application using R programming.,thanks lot let learn lot chance hand application using programming,0.7964,Positive,4.59
1,2021/2022,9,17110765,"I have learnt about the overview concept about data science and have hands on experience on data visualization, sentiment analysis, shinny apps. Besides that, the quizs which start beginning of the class act as refresher on previous lecture class.",learnt overview concept hand experience visualization sentiment analysis shinny apps besides start beginning act refresher previous lecture,0.4939,Positive,3.99
